entidad,nom_ent,mun,nom_mun,loc,nom_loc,latitud,longitud,altitud,tamloc,pobtot,pob0_14,pob15_64,pob65_mas,vivtot,tvivparhab,vph_aguadv,vph_aguafv,vph_tinaco,vph_cister,vph_drenaj,vph_nodren,vph_c_serv,vph_excsa,cve_alcaldia
9,Ciudad de México,009,Milpa Alta,414,La Lupita Tlacotenco,19.1851825,-98.99014472222223,2501,1.0,11,3.0,7.0,1.0,5,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,009
9,Ciudad de México,009,Milpa Alta,415,Cristo Rey (Emiliano Zapata),19.205284444444445,-99.00252916666666,2305,1.0,132,31.0,95.0,6.0,45,38.0,36.0,2.0,29.0,6.0,37.0,1.0,35.0,37.0,009
9,Ciudad de México,010,Álvaro Obregón,1,Álvaro Obregón,19.39080611111111,-99.19541333333333,2309,13.0,759003,136014.0,538357.0,83809.0,236094,219322.0,218322.0,407.0,178158.0,69658.0,218455.0,213.0,218050.0,218323.0,010
9,Ciudad de México,010,Álvaro Obregón,213,Ojo de Agua,19.301920833333334,-99.27463805555556,2865,1.0,63,24.0,37.0,2.0,12,12.0,12.0,0.0,11.0,4.0,12.0,0.0,12.0,12.0,010
9,Ciudad de México,010,Álvaro Obregón,214,Camino a la Bandera,19.321635833333332,-99.2731111111111,2820,1.0,12,2.0,10.0,0.0,5,4.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,010
9,Ciudad de México,010,Álvaro Obregón,215,Tiximaloya,19.312642222222223,-99.27654333333334,2882,1.0,3,0.0,3.0,0.0,3,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,010
9,Ciudad de México,010,Álvaro Obregón,216,El Ermitaño (Paraje el Chipil),19.301086944444446,-99.26998388888889,2773,1.0,47,12.0,34.0,1.0,10,9.0,9.0,0.0,6.0,0.0,9.0,0.0,9.0,9.0,010
9,Ciudad de México,010,Álvaro Obregón,217,Texcalatlaco,19.31773722222222,-99.27448749999999,2814,1.0,5,0.0,5.0,0.0,4,3.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,010
9,Ciudad de México,011,Tláhuac,1,Tláhuac,19.270566388888888,-99.0048461111111,2250,12.0,323771,67992.0,230764.0,24894.0,98856,89429.0,88384.0,860.0,74705.0,43833.0,89097.0,146.0,88232.0,88914.0,011
9,Ciudad de México,011,Tláhuac,11,San Andrés Mixquic,19.22477861111111,-98.96494444444444,2240,7.0,13910,3057.0,9678.0,1159.0,3525,3191.0,3159.0,24.0,2411.0,626.0,3169.0,14.0,3145.0,3133.0,011
9,Ciudad de México,011,Tláhuac,21,San Juan Ixtayopan,19.240896111111113,-98.99559666666667,2238,8.0,28027,6155.0,19791.0,2081.0,8402,7361.0,7299.0,32.0,6602.0,1881.0,7313.0,18.0,7280.0,7278.0,011
9,Ciudad de México,011,Tláhuac,24,San Nicolás Tetelco,19.21758611111111,-98.97272527777778,2242,5.0,4919,1201.0,3398.0,320.0,1474,1290.0,1276.0,11.0,1023.0,206.0,1285.0,2.0,1271.0,1264.0,011
9,Ciudad de México,011,Tláhuac,26,Santa Catarina Yecahuitzotl,19.30896138888889,-98.96857861111111,2263,7.0,11644,2710.0,8081.0,845.0,3610,3085.0,3054.0,24.0,2783.0,1620.0,3067.0,11.0,3043.0,3056.0,011
9,Ciudad de México,011,Tláhuac,69,San Miguel,19.22120861111111,-98.95845777777778,2236,1.0,221,54.0,163.0,4.0,57,53.0,53.0,0.0,26.0,5.0,53.0,0.0,53.0,52.0,011
9,Ciudad de México,011,Tláhuac,71,Tabla los Pozos,19.281770555555553,-98.98673638888889,2230,2.0,301,75.0,217.0,9.0,85,70.0,25.0,45.0,44.0,7.0,54.0,16.0,21.0,63.0,011
9,Ciudad de México,011,Tláhuac,72,Mesita del Capulín,19.307450555555555,-98.98120861111111,2270,1.0,125,36.0,88.0,1.0,44,32.0,9.0,23.0,25.0,9.0,31.0,1.0,9.0,29.0,011
9,Ciudad de México,011,Tláhuac,76,Ojo de Agua,19.217901388888887,-98.96372416666667,2236,1.0,118,50.0,67.0,1.0,31,26.0,25.0,1.0,16.0,1.0,26.0,0.0,25.0,24.0,011
9,Ciudad de México,011,Tláhuac,81,San Miguel (Chinampas),19.220135277777775,-98.96723166666666,2236,1.0,65,13.0,52.0,0.0,21,19.0,19.0,0.0,15.0,7.0,19.0,0.0,19.0,18.0,011
9,Ciudad de México,011,Tláhuac,86,Xila,19.219694444444443,-98.95575027777778,2233,1.0,103,30.0,73.0,0.0,22,21.0,21.0,0.0,11.0,2.0,20.0,1.0,20.0,19.0,011
9,Ciudad de México,011,Tláhuac,87,Axolocalco (Prolongación Santa Cruz),19.220242222222222,-98.94522527777778,2217,1.0,90,24.0,58.0,8.0,29,25.0,2.0,23.0,21.0,1.0,20.0,5.0,2.0,19.0,011
9,Ciudad de México,011,Tláhuac,89,El Tetecon (El Solitario),19.319274166666666,-99.024965,2346,1.0,16,1.0,14.0,1.0,10,5.0,2.0,3.0,5.0,3.0,5.0,0.0,2.0,5.0,011
9,Ciudad de México,011,Tláhuac,94,Chinampa San Juan,19.271608055555554,-99.00998277777778,2239,1.0,18,7.0,9.0,2.0,5,5.0,5.0,0.0,2.0,0.0,5.0,0.0,5.0,4.0,011
9,Ciudad de México,011,Tláhuac,103,Paraje Xometitla,19.220232499999998,-98.96348222222223,2237,1.0,145,44.0,97.0,4.0,39,34.0,34.0,0.0,25.0,5.0,33.0,1.0,33.0,32.0,011
9,Ciudad de México,011,Tláhuac,104,San Ignacio de Loyola,19.217182777777776,-98.95679777777778,2234,3.0,856,226.0,596.0,34.0,264,208.0,77.0,127.0,138.0,41.0,200.0,4.0,75.0,197.0,011
9,Ciudad de México,011,Tláhuac,108,Paraje Ayecac,19.225277777777777,-98.96954666666667,2236,1.0,81,26.0,47.0,8.0,20,19.0,18.0,1.0,12.0,1.0,19.0,0.0,18.0,18.0,011
9,Ciudad de México,011,Tláhuac,110,La Ciénega,19.287568055555557,-99.02198166666666,2231,5.0,3050,969.0,2005.0,76.0,969,841.0,334.0,472.0,323.0,48.0,790.0,16.0,330.0,758.0,011
9,Ciudad de México,011,Tláhuac,111,Chinampas Tetelco,19.218989722222222,-98.96804388888889,2236,1.0,24,4.0,19.0,1.0,8,7.0,7.0,0.0,1.0,0.0,7.0,0.0,7.0,7.0,011
9,Ciudad de México,011,Tláhuac,113,Lomas de Xocotlán,19.212960833333334,-98.96633194444445,2238,1.0,238,70.0,162.0,6.0,69,56.0,56.0,0.0,38.0,6.0,56.0,0.0,55.0,55.0,011
9,Ciudad de México,011,Tláhuac,119,Tierra Blanca Parte Alta,19.232620277777777,-99.00973194444444,2369,1.0,178,53.0,120.0,5.0,48,42.0,14.0,28.0,34.0,14.0,42.0,0.0,14.0,34.0,011
9,Ciudad de México,011,Tláhuac,126,Camino a Tlaltenco,19.30509277777778,-99.02671388888889,2254,1.0,71,22.0,49.0,0.0,22,14.0,6.0,8.0,8.0,4.0,12.0,2.0,5.0,12.0,011
9,Ciudad de México,011,Tláhuac,128,Prolongación Peña Alta,19.226128055555552,-99.00730694444445,2383,1.0,101,28.0,70.0,3.0,35,26.0,5.0,21.0,24.0,5.0,26.0,0.0,5.0,21.0,011
9,Ciudad de México,011,Tláhuac,129,Rancho los Pollitos,19.29843638888889,-99.00484972222222,2257,1.0,23,4.0,18.0,1.0,13,9.0,7.0,2.0,9.0,9.0,9.0,0.0,7.0,9.0,011
9,Ciudad de México,011,Tláhuac,133,Ejido de San Juan Ixtayopan,19.24453777777778,-98.99209361111112,2234,1.0,20,5.0,14.0,1.0,7,5.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,011
9,Ciudad de México,011,Tláhuac,134,Tabla Telocuatitla,19.295756944444445,-98.98007083333333,2239,1.0,34,10.0,21.0,3.0,19,10.0,4.0,6.0,4.0,1.0,6.0,4.0,3.0,8.0,011
9,Ciudad de México,011,Tláhuac,136,El Pato,19.250804444444444,-98.99664611111112,2234,2.0,359,107.0,235.0,17.0,103,88.0,84.0,4.0,48.0,7.0,81.0,7.0,77.0,76.0,011
9,Ciudad de México,011,Tláhuac,137,Ejido de Tláhuac,19.261975833333334,-98.99434472222222,2227,1.0,77,22.0,54.0,1.0,26,22.0,13.0,9.0,10.0,0.0,18.0,4.0,12.0,14.0,011
9,Ciudad de México,011,Tláhuac,140,El Paraíso (Mecoxtla),19.324148055555554,-98.97672694444445,2335,4.0,1436,417.0,990.0,29.0,405,359.0,98.0,261.0,208.0,149.0,357.0,2.0,96.0,210.0,011
9,Ciudad de México,011,Tláhuac,141,Colonia los 500 metros,19.32285472222222,-98.97069805555556,2283,2.0,405,95.0,288.0,22.0,142,101.0,63.0,38.0,80.0,58.0,100.0,1.0,63.0,92.0,011
9,Ciudad de México,011,Tláhuac,142,Ampliación San Miguel,19.29381777777778,-98.97008666666667,2235,2.0,276,79.0,186.0,11.0,104,76.0,76.0,0.0,44.0,15.0,76.0,0.0,76.0,76.0,011
9,Ciudad de México,011,Tláhuac,145,Xalpa (López Portillo),19.305855555555556,-99.0235725,2262,1.0,240,80.0,155.0,5.0,73,55.0,6.0,49.0,50.0,19.0,53.0,2.0,6.0,53.0,011
9,Ciudad de México,011,Tláhuac,146,Piñón,19.30539388888889,-99.01475055555555,2280,1.0,54,11.0,41.0,2.0,27,16.0,1.0,15.0,12.0,2.0,16.0,0.0,1.0,10.0,011
9,Ciudad de México,011,Tláhuac,148,Puertantitla (Camino al Cerro),19.302633055555557,-99.01263888888889,2267,2.0,275,69.0,195.0,11.0,92,65.0,10.0,55.0,58.0,14.0,65.0,0.0,9.0,62.0,011
9,Ciudad de México,011,Tláhuac,149,Prolongación el Rosario,19.23505638888889,-99.01031861111112,2352,1.0,152,52.0,93.0,7.0,42,40.0,9.0,31.0,30.0,13.0,39.0,1.0,9.0,32.0,011
9,Ciudad de México,011,Tláhuac,150,La Nopalera,19.238145833333334,-99.0123975,2354,1.0,26,4.0,21.0,1.0,12,7.0,7.0,0.0,5.0,1.0,7.0,0.0,6.0,7.0,011
9,Ciudad de México,011,Tláhuac,152,Bugambilias,19.300029444444444,-98.98662972222222,2260,1.0,13,3.0,7.0,3.0,3,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,011
9,Ciudad de México,011,Tláhuac,153,Tezontitla,19.303478055555555,-99.00331388888888,2276,1.0,25,5.0,18.0,2.0,7,6.0,3.0,3.0,6.0,4.0,6.0,0.0,3.0,5.0,011
9,Ciudad de México,011,Tláhuac,154,Xalatlayco,19.302587777777777,-99.00597305555556,2274,1.0,145,37.0,97.0,11.0,44,37.0,10.0,27.0,35.0,8.0,37.0,0.0,10.0,36.0,011
9,Ciudad de México,011,Tláhuac,155,El Capulín,19.31825027777778,-98.99799722222222,2434,1.0,30,6.0,24.0,0.0,15,8.0,2.0,6.0,5.0,1.0,8.0,0.0,2.0,6.0,011
9,Ciudad de México,011,Tláhuac,156,Las Palmas,19.305689166666667,-99.00164861111111,2300,1.0,13,5.0,8.0,0.0,5,3.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,011
9,Ciudad de México,011,Tláhuac,159,Apoyautla (Cerro de Guadalupe),19.3010475,-99.00608833333334,2262,2.0,263,80.0,179.0,4.0,81,73.0,21.0,52.0,60.0,34.0,73.0,0.0,21.0,62.0,011
9,Ciudad de México,011,Tláhuac,160,Las Nieves (Almoloya),19.214546666666667,-98.96435833333334,2235,1.0,124,36.0,83.0,5.0,41,36.0,35.0,1.0,28.0,7.0,36.0,0.0,34.0,36.0,011
9,Ciudad de México,011,Tláhuac,161,La Cruz,19.234229444444445,-99.017815,2453,1.0,31,9.0,21.0,1.0,10,8.0,6.0,2.0,7.0,3.0,8.0,0.0,6.0,8.0,011
9,Ciudad de México,011,Tláhuac,162,Mixtlaplan,19.308285,-99.01426833333333,2293,1.0,90,27.0,61.0,2.0,29,20.0,4.0,16.0,17.0,8.0,20.0,0.0,4.0,13.0,011
9,Ciudad de México,011,Tláhuac,163,El Llano,19.22387611111111,-98.97677111111112,2232,1.0,70,20.0,50.0,0.0,28,20.0,19.0,1.0,18.0,9.0,20.0,0.0,19.0,19.0,011
9,Ciudad de México,012,Tlalpan,1,Tlalpan,19.288275000000002,-99.16712611111112,2280,13.0,599935,104632.0,426486.0,68354.0,193514,176454.0,174434.0,1679.0,152931.0,119488.0,175785.0,320.0,174077.0,175552.0,012
9,Ciudad de México,012,Tlalpan,19,Parres (El Guarda),19.13620222222222,-99.17505805555557,2994,5.0,3197,819.0,2179.0,199.0,978,806.0,786.0,19.0,640.0,674.0,802.0,3.0,784.0,791.0,012
9,Ciudad de México,012,Tlalpan,26,San Miguel Ajusco,19.217969444444442,-99.20396722222222,2933,9.0,37282,8761.0,26139.0,2319.0,11862,9883.0,8267.0,1575.0,8251.0,7057.0,9772.0,70.0,8235.0,9666.0,012
9,Ciudad de México,012,Tlalpan,27,San Miguel Topilejo,19.20135861111111,-99.14139833333334,2649,9.0,41087,10078.0,28602.0,2407.0,11790,10306.0,7079.0,3212.0,7624.0,7466.0,10156.0,135.0,7025.0,10074.0,012
9,Ciudad de México,012,Tlalpan,105,Apapaxtles,19.20801833333333,-99.2280125,3091,1.0,67,22.0,44.0,1.0,32,18.0,16.0,2.0,16.0,13.0,18.0,0.0,16.0,17.0,012
9,Ciudad de México,012,Tlalpan,112,Cañada del Acueducto,19.204818055555556,-99.20924222222223,3029,1.0,161,52.0,103.0,6.0,51,42.0,24.0,18.0,39.0,15.0,42.0,0.0,24.0,42.0,012
9,Ciudad de México,012,Tlalpan,114,Cuamino,19.20838111111111,-99.2328088888889,3159,1.0,11,0.0,9.0,2.0,6,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,012
9,Ciudad de México,012,Tlalpan,124,Héroes de 1910,19.24702277777778,-99.2345825,2947,3.0,571,131.0,392.0,48.0,247,174.0,154.0,20.0,136.0,137.0,171.0,3.0,152.0,163.0,012
9,Ciudad de México,012,Tlalpan,128,Las Raíces,19.169296666666668,-99.15840666666668,2884,1.0,25,6.0,19.0,0.0,10,6.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,5.0,012
9,Ciudad de México,012,Tlalpan,130,Kilómetro 36.5 (El Crucero),19.154525,-99.16294305555556,2935,1.0,69,24.0,45.0,0.0,22,18.0,17.0,1.0,16.0,13.0,16.0,2.0,15.0,15.0,012
9,Ciudad de México,012,Tlalpan,131,Las Maravillas (Kilómetro 37),19.148554166666667,-99.16565861111111,2945,1.0,45,12.0,31.0,2.0,17,13.0,0.0,13.0,10.0,6.0,13.0,0.0,0.0,13.0,012
9,Ciudad de México,012,Tlalpan,132,Kilómetro 33.5,19.178706944444446,-99.16074027777778,2865,1.0,7,0.0,6.0,1.0,6,3.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,012
9,Ciudad de México,012,Tlalpan,135,Lomas de Tepemecatl,19.238221111111113,-99.24048777777777,2960,5.0,4058,1165.0,2766.0,125.0,1444,1029.0,806.0,221.0,877.0,508.0,1019.0,8.0,803.0,994.0,012
9,Ciudad de México,012,Tlalpan,144,Piedra Larga,19.190491944444446,-99.13770361111112,2746,3.0,532,151.0,359.0,22.0,163,145.0,41.0,104.0,104.0,75.0,139.0,6.0,41.0,132.0,012
9,Ciudad de México,012,Tlalpan,159,La Pedrera,19.20258527777778,-99.17417611111111,2816,1.0,92,23.0,65.0,4.0,26,24.0,21.0,3.0,17.0,9.0,23.0,1.0,21.0,20.0,012
9,Ciudad de México,012,Tlalpan,161,El Pedregal,19.235834166666667,-99.20581916666667,2869,3.0,822,234.0,554.0,34.0,296,223.0,107.0,116.0,182.0,109.0,216.0,7.0,106.0,207.0,012
9,Ciudad de México,012,Tlalpan,162,El Sifón,19.16373972222222,-99.16942916666667,3012,1.0,103,31.0,72.0,0.0,24,22.0,1.0,21.0,17.0,11.0,22.0,0.0,1.0,13.0,012
9,Ciudad de México,012,Tlalpan,168,Chalcuitongo (La Asunción),19.183609722222222,-99.14507472222223,2748,4.0,1048,301.0,710.0,37.0,316,270.0,44.0,225.0,167.0,184.0,248.0,21.0,42.0,235.0,012
9,Ciudad de México,012,Tlalpan,175,Siete Ocotes,19.162299444444443,-99.15751138888889,2912,1.0,35,6.0,28.0,1.0,10,10.0,0.0,10.0,3.0,9.0,10.0,0.0,0.0,8.0,012
9,Ciudad de México,012,Tlalpan,179,El Charco,19.234485,-99.22542138888889,2952,3.0,759,190.0,542.0,27.0,322,205.0,152.0,50.0,179.0,111.0,199.0,3.0,148.0,192.0,012
9,Ciudad de México,012,Tlalpan,187,Huinixco,19.174913611111112,-99.1624613888889,2907,2.0,271,64.0,204.0,3.0,82,66.0,63.0,3.0,48.0,36.0,65.0,1.0,61.0,56.0,012
9,Ciudad de México,012,Tlalpan,198,La Troje,19.210792777777776,-99.23142,3147,1.0,18,4.0,12.0,2.0,11,7.0,5.0,2.0,6.0,7.0,6.0,1.0,5.0,7.0,012
9,Ciudad de México,012,Tlalpan,210,El Arenal,19.233587500000002,-99.18621972222222,2743,1.0,65,19.0,45.0,1.0,16,15.0,7.0,8.0,9.0,10.0,15.0,0.0,7.0,14.0,012
9,Ciudad de México,012,Tlalpan,216,Cuanejaque,19.196144722222222,-99.17666222222223,2842,1.0,239,57.0,155.0,27.0,103,70.0,20.0,50.0,53.0,51.0,68.0,2.0,17.0,65.0,012
9,Ciudad de México,012,Tlalpan,217,El Oyameyo,19.18823,-99.1714175,2913,1.0,189,35.0,130.0,24.0,88,55.0,55.0,0.0,46.0,50.0,55.0,0.0,54.0,53.0,012
9,Ciudad de México,012,Tlalpan,218,Parada Oyameyo (Kilómetro 31.5),19.19236972222222,-99.16731277777778,2832,1.0,112,16.0,88.0,8.0,56,36.0,14.0,22.0,35.0,33.0,35.0,1.0,14.0,35.0,012
9,Ciudad de México,012,Tlalpan,220,La Campana,19.250979722222223,-99.2440511111111,2909,1.0,20,7.0,12.0,1.0,9,8.0,6.0,2.0,7.0,1.0,8.0,0.0,6.0,7.0,012
9,Ciudad de México,012,Tlalpan,221,La Rufina,19.232119166666664,-99.23329583333333,2968,1.0,50,9.0,40.0,1.0,16,10.0,8.0,2.0,9.0,2.0,10.0,0.0,3.0,9.0,012
9,Ciudad de México,012,Tlalpan,222,Nopaltitla,19.23515111111111,-99.21471555555556,2932,3.0,669,169.0,480.0,20.0,256,170.0,109.0,61.0,150.0,75.0,167.0,3.0,101.0,159.0,012
9,Ciudad de México,012,Tlalpan,237,Xomulco (Oyamertonco),19.218535277777775,-99.22797472222223,3057,1.0,36,6.0,28.0,2.0,19,11.0,9.0,2.0,8.0,5.0,11.0,0.0,9.0,10.0,012
9,Ciudad de México,012,Tlalpan,254,Barranquilla,19.19065388888889,-99.18336666666667,2955,1.0,18,3.0,13.0,2.0,8,4.0,4.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,012
9,Ciudad de México,012,Tlalpan,269,Temaxcatitla (Kilómetro 32.2),19.185476944444446,-99.16296972222223,2826,1.0,65,10.0,51.0,4.0,26,17.0,9.0,8.0,10.0,14.0,17.0,0.0,8.0,14.0,012
9,Ciudad de México,012,Tlalpan,272,Colonia Ocotla,19.216086666666666,-99.15880138888889,2823,1.0,121,33.0,83.0,5.0,54,31.0,12.0,19.0,29.0,29.0,31.0,0.0,12.0,31.0,012
9,Ciudad de México,012,Tlalpan,275,Kilómetro 29.5,19.206186111111112,-99.1566425,2804,1.0,44,6.0,37.0,1.0,18,12.0,12.0,0.0,10.0,10.0,12.0,0.0,12.0,10.0,012
9,Ciudad de México,012,Tlalpan,276,Lomas del Capulín (Kilómetro 30),19.204390277777776,-99.1626988888889,2827,3.0,529,135.0,374.0,20.0,187,131.0,49.0,82.0,92.0,112.0,127.0,4.0,49.0,129.0,012
9,Ciudad de México,012,Tlalpan,277,Tlatepancaltitla (Kilómetro 30.5),19.201065277777776,-99.16370333333334,2787,1.0,55,13.0,39.0,3.0,20,17.0,5.0,12.0,11.0,8.0,17.0,0.0,5.0,17.0,012
9,Ciudad de México,012,Tlalpan,280,Tlalalpuente,19.205656666666666,-99.22073388888889,3116,1.0,21,5.0,12.0,4.0,10,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,012
9,Ciudad de México,012,Tlalpan,282,Ocotla Chico,19.210852222222222,-99.16912583333334,2896,3.0,943,272.0,634.0,37.0,313,238.0,151.0,85.0,226.0,208.0,235.0,1.0,150.0,228.0,012
9,Ciudad de México,012,Tlalpan,283,Paraje Atonco,19.213286944444445,-99.22696361111112,3110,1.0,31,9.0,22.0,0.0,10,6.0,2.0,4.0,6.0,4.0,6.0,0.0,2.0,6.0,012
9,Ciudad de México,012,Tlalpan,290,La Herradura,19.234715555555557,-99.195795,2792,3.0,793,212.0,555.0,26.0,233,192.0,153.0,39.0,147.0,126.0,187.0,5.0,149.0,186.0,012
9,Ciudad de México,012,Tlalpan,291,Carretera al Ajusco,19.235196666666667,-99.18852111111111,2757,1.0,49,10.0,36.0,3.0,18,15.0,14.0,1.0,8.0,6.0,15.0,0.0,14.0,15.0,012
9,Ciudad de México,012,Tlalpan,295,Chahualixcantitla,19.182975555555558,-99.16711694444444,2891,1.0,16,4.0,12.0,0.0,7,7.0,0.0,7.0,5.0,7.0,7.0,0.0,0.0,7.0,012
9,Ciudad de México,012,Tlalpan,296,Lomas de San José,19.172900833333333,-99.16454111111112,2944,1.0,69,20.0,45.0,4.0,22,17.0,14.0,3.0,11.0,5.0,17.0,0.0,12.0,12.0,012
9,Ciudad de México,012,Tlalpan,300,Colonia San Juan,19.207101944444442,-99.21233722222223,3023,1.0,219,65.0,143.0,11.0,69,54.0,10.0,44.0,47.0,46.0,54.0,0.0,10.0,52.0,012
9,Ciudad de México,012,Tlalpan,301,Colonia Aguayoto,19.205734166666666,-99.21661111111112,3098,2.0,325,73.0,236.0,16.0,119,95.0,87.0,8.0,80.0,77.0,94.0,1.0,86.0,94.0,012
9,Ciudad de México,012,Tlalpan,302,Los Encinos,19.197653055555556,-99.13044888888888,2595,1.0,96,25.0,67.0,4.0,33,26.0,8.0,18.0,21.0,7.0,25.0,1.0,7.0,20.0,012
9,Ciudad de México,012,Tlalpan,310,Camino a la Venta,19.219903055555555,-99.19416833333334,2835,1.0,51,19.0,31.0,1.0,10,10.0,7.0,3.0,9.0,5.0,10.0,0.0,7.0,10.0,012
9,Ciudad de México,012,Tlalpan,311,La Monera,19.237378333333336,-99.18908611111111,2753,1.0,15,4.0,11.0,0.0,6,5.0,5.0,0.0,4.0,5.0,3.0,2.0,3.0,3.0,012
9,Ciudad de México,012,Tlalpan,317,El Tianguillo,19.227484444444443,-99.25209472222222,3164,1.0,5,0.0,4.0,1.0,6,3.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,012
9,Ciudad de México,012,Tlalpan,319,Popotenco,19.1872525,-99.16257055555556,2554,1.0,20,2.0,16.0,2.0,8,6.0,1.0,5.0,6.0,1.0,6.0,0.0,1.0,4.0,012
9,Ciudad de México,012,Tlalpan,325,Planta Abasolo,19.233736944444445,-99.19392388888889,2783,1.0,93,30.0,62.0,1.0,25,24.0,23.0,1.0,18.0,13.0,24.0,0.0,23.0,22.0,012
9,Ciudad de México,012,Tlalpan,326,Cuauhtenco,19.218601944444444,-99.15009361111112,2718,1.0,10,1.0,9.0,0.0,4,3.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,012
9,Ciudad de México,012,Tlalpan,328,Ejidos de San Andrés Totoltepec,19.253741666666667,-99.2291475,2904,2.0,384,97.0,262.0,25.0,140,107.0,102.0,5.0,93.0,55.0,105.0,2.0,87.0,99.0,012
9,Ciudad de México,012,Tlalpan,333,Prolongación Acueducto,19.199100833333333,-99.20499194444444,3046,1.0,20,3.0,15.0,2.0,12,6.0,1.0,5.0,4.0,6.0,6.0,0.0,1.0,6.0,012
9,Ciudad de México,012,Tlalpan,339,El Oyamel,19.230366666666665,-99.24206694444445,3033,1.0,7,0.0,6.0,1.0,8,3.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,012
9,Ciudad de México,012,Tlalpan,342,Rancho Matamoros,19.19872,-99.23231611111112,3280,1.0,10,1.0,9.0,0.0,4,3.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,012
9,Ciudad de México,012,Tlalpan,346,Tepehuaxotla (Prolongación Pirámide),19.208145,-99.20810305555555,2970,1.0,156,40.0,109.0,7.0,45,39.0,10.0,29.0,32.0,36.0,38.0,1.0,10.0,36.0,012
9,Ciudad de México,012,Tlalpan,350,Los Tlapancos,19.204519722222223,-99.19180333333334,2870,1.0,108,26.0,78.0,4.0,43,31.0,31.0,0.0,25.0,13.0,30.0,1.0,30.0,28.0,012
9,Ciudad de México,012,Tlalpan,351,Carretera al Ajusco II,19.232232777777774,-99.1920625,2795,1.0,128,32.0,88.0,8.0,31,28.0,25.0,3.0,24.0,18.0,28.0,0.0,25.0,26.0,012
9,Ciudad de México,012,Tlalpan,354,Acazacatongo,19.203331666666667,-99.20923583333334,3056,1.0,86,11.0,67.0,8.0,52,26.0,7.0,19.0,22.0,18.0,24.0,2.0,7.0,25.0,012
9,Ciudad de México,012,Tlalpan,355,Acueducto 1ra. Sección,19.206117777777777,-99.2129025,3053,1.0,35,5.0,26.0,4.0,24,15.0,8.0,7.0,15.0,13.0,15.0,0.0,8.0,15.0,012
9,Ciudad de México,012,Tlalpan,356,El Campo,19.24329611111111,-99.19665222222223,2772,1.0,8,0.0,8.0,0.0,3,3.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,012
9,Ciudad de México,012,Tlalpan,357,Cuatzontle,19.24145111111111,-99.19877111111111,2815,1.0,34,14.0,19.0,1.0,10,7.0,0.0,7.0,4.0,3.0,6.0,1.0,0.0,5.0,012
9,Ciudad de México,012,Tlalpan,358,El Arcoiris,19.20853,-99.21334,3015,1.0,190,42.0,141.0,7.0,68,49.0,16.0,33.0,43.0,35.0,49.0,0.0,16.0,49.0,012
9,Ciudad de México,012,Tlalpan,359,Tixtapaltongo (Loma de Ahuayoto),19.201879166666664,-99.21224361111112,3128,1.0,6,1.0,5.0,0.0,4,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,012
9,Ciudad de México,012,Tlalpan,360,Rancho Ahuayoto,19.205219444444445,-99.21472750000001,3081,1.0,10,3.0,5.0,2.0,4,3.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,012
9,Ciudad de México,012,Tlalpan,361,Oyametonco,19.202191944444444,-99.22204361111112,3188,1.0,12,1.0,10.0,1.0,10,4.0,3.0,1.0,4.0,4.0,4.0,0.0,3.0,4.0,012
9,Ciudad de México,012,Tlalpan,373,Ispancolohuia,19.18445722222222,-99.167465,2883,1.0,43,10.0,30.0,3.0,20,12.0,11.0,1.0,10.0,9.0,11.0,1.0,11.0,10.0,012
9,Ciudad de México,012,Tlalpan,374,Paraje Tlalmenelolpa,19.192045,-99.17072861111112,2862,1.0,89,17.0,66.0,6.0,28,26.0,1.0,25.0,19.0,20.0,26.0,0.0,1.0,24.0,012
9,Ciudad de México,012,Tlalpan,376,Teteocotla,19.18080138888889,-99.16091,2856,1.0,234,61.0,166.0,7.0,83,65.0,29.0,36.0,40.0,43.0,64.0,1.0,26.0,58.0,012
9,Ciudad de México,012,Tlalpan,378,Rancho Viejo,19.259696944444446,-99.24444583333333,2842,1.0,43,16.0,25.0,2.0,8,8.0,8.0,0.0,7.0,1.0,8.0,0.0,8.0,7.0,012
