nom_estado,cve_estado,nom_alcaldia,cve_alcaldia,nom_colonia,codigo_postal,nom_alcaldia_norm,nom_colonia_norm
Ciudad de México,09,Gustavo A. Madero,005,Tepeyac Insurgentes,07020,GUSTAVO A. MADERO,TEPEYAC INSURGENTES
Ciudad de México,09,Gustavo A. Madero,005,Santiago Atzacoalco,07040,GUSTAVO A. MADERO,SANTIAGO ATZACOALCO
Ciudad de México,09,Gustavo A. Madero,005,Villa Gustavo A. Madero,07050,GUSTAVO A. MADERO,VILLA GUSTAVO A. MADERO
Ciudad de México,09,Gustavo A. Madero,005,15 de Agosto,07058,GUSTAVO A. MADERO,15 DE AGOSTO
Ciudad de México,09,Gustavo A. Madero,005,Estanzuela,07060,GUSTAVO A. MADERO,ESTANZUELA
Ciudad de México,09,Gustavo A. Madero,005,Triunfo de La República,07069,GUSTAVO A. MADERO,TRIUNFO DE LA REPUBLICA
Ciudad de México,09,Gustavo A. Madero,005,La Cruz,07070,GUSTAVO A. MADERO,LA CRUZ
Ciudad de México,09,Gustavo A. Madero,005,Dinamita,07070,GUSTAVO A. MADERO,DINAMITA
Ciudad de México,09,Gustavo A. Madero,005,Martín Carrera,07070,GUSTAVO A. MADERO,MARTIN CARRERA
Ciudad de México,09,Gustavo A. Madero,005,Gabriel Hernández,07080,GUSTAVO A. MADERO,GABRIEL HERNANDEZ
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Gabriel Hernández,07089,GUSTAVO A. MADERO,AMPLIACION GABRIEL HERNANDEZ
Ciudad de México,09,Gustavo A. Madero,005,C.T.M. Atzacoalco,07090,GUSTAVO A. MADERO,C.T.M. ATZACOALCO
Ciudad de México,09,Gustavo A. Madero,005,C.T.M. El Risco,07090,GUSTAVO A. MADERO,C.T.M. EL RISCO
Ciudad de México,09,Gustavo A. Madero,005,Cuautepec Barrio Alto,07100,GUSTAVO A. MADERO,CUAUTEPEC BARRIO ALTO
Ciudad de México,09,Gustavo A. Madero,005,San Miguel,07100,GUSTAVO A. MADERO,SAN MIGUEL
Ciudad de México,09,Gustavo A. Madero,005,San Antonio,07109,GUSTAVO A. MADERO,SAN ANTONIO
Ciudad de México,09,Gustavo A. Madero,005,Lomas de Cuautepec,07110,GUSTAVO A. MADERO,LOMAS DE CUAUTEPEC
Ciudad de México,09,Gustavo A. Madero,005,Malacates,07119,GUSTAVO A. MADERO,MALACATES
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Malacates,07119,GUSTAVO A. MADERO,AMPLIACION MALACATES
Ciudad de México,09,Gustavo A. Madero,005,Compositores Mexicanos,07130,GUSTAVO A. MADERO,COMPOSITORES MEXICANOS
Ciudad de México,09,Gustavo A. Madero,005,El Tepetatal,07130,GUSTAVO A. MADERO,EL TEPETATAL
Ciudad de México,09,Gustavo A. Madero,005,Arboledas,07140,GUSTAVO A. MADERO,ARBOLEDAS
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Arboledas,07140,GUSTAVO A. MADERO,AMPLIACION ARBOLEDAS
Ciudad de México,09,Gustavo A. Madero,005,Forestal,07140,GUSTAVO A. MADERO,FORESTAL
Ciudad de México,09,Gustavo A. Madero,005,Forestal I,07140,GUSTAVO A. MADERO,FORESTAL I
Ciudad de México,09,Gustavo A. Madero,005,Forestal II,07144,GUSTAVO A. MADERO,FORESTAL II
Ciudad de México,09,Gustavo A. Madero,005,La Lengüeta,07144,GUSTAVO A. MADERO,LA LENGUETA
Ciudad de México,09,Gustavo A. Madero,005,Parque Metropolitano,07149,GUSTAVO A. MADERO,PARQUE METROPOLITANO
Ciudad de México,09,Gustavo A. Madero,005,Juventino Rosas,07150,GUSTAVO A. MADERO,JUVENTINO ROSAS
Ciudad de México,09,Gustavo A. Madero,005,La Casilda,07150,GUSTAVO A. MADERO,LA CASILDA
Ciudad de México,09,Gustavo A. Madero,005,Loma La Palma,07160,GUSTAVO A. MADERO,LOMA LA PALMA
Ciudad de México,09,Gustavo A. Madero,005,Luis Donaldo Colosio,07164,GUSTAVO A. MADERO,LUIS DONALDO COLOSIO
Ciudad de México,09,Gustavo A. Madero,005,Tlacaélel,07164,GUSTAVO A. MADERO,TLACAELEL
Ciudad de México,09,Gustavo A. Madero,005,Graciano Sánchez,07164,GUSTAVO A. MADERO,GRACIANO SANCHEZ
Ciudad de México,09,Gustavo A. Madero,005,Prados de Cuautepec,07164,GUSTAVO A. MADERO,PRADOS DE CUAUTEPEC
Ciudad de México,09,Gustavo A. Madero,005,Palmatitla,07170,GUSTAVO A. MADERO,PALMATITLA
Ciudad de México,09,Gustavo A. Madero,005,Cocoyotes,07180,GUSTAVO A. MADERO,COCOYOTES
Ciudad de México,09,Gustavo A. Madero,005,General Felipe Berriozabal,07180,GUSTAVO A. MADERO,GENERAL FELIPE BERRIOZABAL
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Cocoyotes,07180,GUSTAVO A. MADERO,AMPLIACION COCOYOTES
Ciudad de México,09,Gustavo A. Madero,005,6 de Junio,07183,GUSTAVO A. MADERO,6 DE JUNIO
Ciudad de México,09,Gustavo A. Madero,005,Vista Hermosa,07187,GUSTAVO A. MADERO,VISTA HERMOSA
Ciudad de México,09,Gustavo A. Madero,005,Tlalpexco,07188,GUSTAVO A. MADERO,TLALPEXCO
Ciudad de México,09,Gustavo A. Madero,005,Ahuehuetes,07189,GUSTAVO A. MADERO,AHUEHUETES
Ciudad de México,09,Gustavo A. Madero,005,Valle de Madero,07190,GUSTAVO A. MADERO,VALLE DE MADERO
Ciudad de México,09,Gustavo A. Madero,005,Del Carmen,07199,GUSTAVO A. MADERO,DEL CARMEN
Ciudad de México,09,Gustavo A. Madero,005,Cuautepec de Madero,07200,GUSTAVO A. MADERO,CUAUTEPEC DE MADERO
Ciudad de México,09,Gustavo A. Madero,005,Del Bosque,07207,GUSTAVO A. MADERO,DEL BOSQUE
Ciudad de México,09,Gustavo A. Madero,005,Guadalupe Victoria Cuautepec,07209,GUSTAVO A. MADERO,GUADALUPE VICTORIA CUAUTEPEC
Ciudad de México,09,Gustavo A. Madero,005,Chalma de Guadalupe,07210,GUSTAVO A. MADERO,CHALMA DE GUADALUPE
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Chalma de Guadalupe,07214,GUSTAVO A. MADERO,AMPLIACION CHALMA DE GUADALUPE
Ciudad de México,09,Gustavo A. Madero,005,Castillo Chico,07220,GUSTAVO A. MADERO,CASTILLO CHICO
Ciudad de México,09,Gustavo A. Madero,005,Castillo Grande,07220,GUSTAVO A. MADERO,CASTILLO GRANDE
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Castillo Grande,07224,GUSTAVO A. MADERO,AMPLIACION CASTILLO GRANDE
Ciudad de México,09,Gustavo A. Madero,005,Zona Escolar,07230,GUSTAVO A. MADERO,ZONA ESCOLAR
Ciudad de México,09,Gustavo A. Madero,005,Zona Escolar Oriente,07239,GUSTAVO A. MADERO,ZONA ESCOLAR ORIENTE
Ciudad de México,09,Gustavo A. Madero,005,El Arbolillo,07240,GUSTAVO A. MADERO,EL ARBOLILLO
Ciudad de México,09,Gustavo A. Madero,005,Benito Juárez,07250,GUSTAVO A. MADERO,BENITO JUAREZ
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Benito Juárez,07259,GUSTAVO A. MADERO,AMPLIACION BENITO JUAREZ
Ciudad de México,09,Gustavo A. Madero,005,Solidaridad Nacional,07268,GUSTAVO A. MADERO,SOLIDARIDAD NACIONAL
Ciudad de México,09,Gustavo A. Madero,005,Residencial Acueducto de Guadalupe,07270,GUSTAVO A. MADERO,RESIDENCIAL ACUEDUCTO DE GUADALUPE
Ciudad de México,09,Gustavo A. Madero,005,Acueducto de Guadalupe,07279,GUSTAVO A. MADERO,ACUEDUCTO DE GUADALUPE
Ciudad de México,09,Gustavo A. Madero,005,Jorge Negrete,07280,GUSTAVO A. MADERO,JORGE NEGRETE
Ciudad de México,09,Gustavo A. Madero,005,La Pastora,07290,GUSTAVO A. MADERO,LA PASTORA
Ciudad de México,09,Gustavo A. Madero,005,Lindavista Norte,07300,GUSTAVO A. MADERO,LINDAVISTA NORTE
Ciudad de México,09,Gustavo A. Madero,005,Lindavista Sur,07300,GUSTAVO A. MADERO,LINDAVISTA SUR
Ciudad de México,09,Gustavo A. Madero,005,Candelaria Ticomán,07310,GUSTAVO A. MADERO,CANDELARIA TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,La Purísima Ticomán,07320,GUSTAVO A. MADERO,LA PURISIMA TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,Residencial la Escalera,07320,GUSTAVO A. MADERO,RESIDENCIAL LA ESCALERA
Ciudad de México,09,Gustavo A. Madero,005,Santa María Ticomán,07330,GUSTAVO A. MADERO,SANTA MARIA TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,La Laguna Ticomán,07340,GUSTAVO A. MADERO,LA LAGUNA TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,San José Ticomán,07340,GUSTAVO A. MADERO,SAN JOSE TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,Guadalupe Ticomán,07350,GUSTAVO A. MADERO,GUADALUPE TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,San Juan y Guadalupe Ticomán,07350,GUSTAVO A. MADERO,SAN JUAN Y GUADALUPE TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,San Rafael Ticomán,07359,GUSTAVO A. MADERO,SAN RAFAEL TICOMAN
Ciudad de México,09,Gustavo A. Madero,005,San Pedro Zacatenco,07360,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO
Ciudad de México,09,Gustavo A. Madero,005,Residencial Zacatenco,07369,GUSTAVO A. MADERO,RESIDENCIAL ZACATENCO
Ciudad de México,09,Gustavo A. Madero,005,Capultitlan,07370,GUSTAVO A. MADERO,CAPULTITLAN
Ciudad de México,09,Gustavo A. Madero,005,Maximino Ávila Camacho,07380,GUSTAVO A. MADERO,MAXIMINO AVILA CAMACHO
Ciudad de México,09,Gustavo A. Madero,005,Tlacamaca,07380,GUSTAVO A. MADERO,TLACAMACA
Ciudad de México,09,Gustavo A. Madero,005,Salvador Díaz Mirón,07400,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON
Ciudad de México,09,Gustavo A. Madero,005,Juan González Romero,07410,GUSTAVO A. MADERO,JUAN GONZALEZ ROMERO
Ciudad de México,09,Gustavo A. Madero,005,Villa Hermosa,07410,GUSTAVO A. MADERO,VILLA HERMOSA
Ciudad de México,09,Gustavo A. Madero,005,El Coyol,07420,GUSTAVO A. MADERO,EL COYOL
Ciudad de México,09,Gustavo A. Madero,005,Nueva Atzacoalco,07420,GUSTAVO A. MADERO,NUEVA ATZACOALCO
Ciudad de México,09,Gustavo A. Madero,005,Del Obrero,07430,GUSTAVO A. MADERO,DEL OBRERO
Ciudad de México,09,Gustavo A. Madero,005,Vasco de Quiroga,07440,GUSTAVO A. MADERO,VASCO DE QUIROGA
Ciudad de México,09,Gustavo A. Madero,005,DM Nacional,07450,GUSTAVO A. MADERO,DM NACIONAL
Ciudad de México,09,Gustavo A. Madero,005,Ferrocarrilera,07455,GUSTAVO A. MADERO,FERROCARRILERA
Ciudad de México,09,Gustavo A. Madero,005,LI Legislatura,07456,GUSTAVO A. MADERO,LI LEGISLATURA
Ciudad de México,09,Gustavo A. Madero,005,Granjas Modernas,07460,GUSTAVO A. MADERO,GRANJAS MODERNAS
Ciudad de México,09,Gustavo A. Madero,005,Constitución de la República,07469,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA
Ciudad de México,09,Gustavo A. Madero,005,Ampliación San Juan de Aragón,07470,GUSTAVO A. MADERO,AMPLIACION SAN JUAN DE ARAGON
Ciudad de México,09,Gustavo A. Madero,005,San Pedro El Chico,07480,GUSTAVO A. MADERO,SAN PEDRO EL CHICO
Ciudad de México,09,Gustavo A. Madero,005,La Pradera,07500,GUSTAVO A. MADERO,LA PRADERA
Ciudad de México,09,Gustavo A. Madero,005,Pradera II Sección,07509,GUSTAVO A. MADERO,PRADERA II SECCION
Ciudad de México,09,Gustavo A. Madero,005,San Felipe de Jesús,07510,GUSTAVO A. MADERO,SAN FELIPE DE JESUS
Ciudad de México,09,Gustavo A. Madero,005,25 de Julio,07520,GUSTAVO A. MADERO,25 DE JULIO
Ciudad de México,09,Gustavo A. Madero,005,Campestre Aragón,07530,GUSTAVO A. MADERO,CAMPESTRE ARAGON
Ciudad de México,09,Gustavo A. Madero,005,La Esmeralda,07540,GUSTAVO A. MADERO,LA ESMERALDA
Ciudad de México,09,Gustavo A. Madero,005,Providencia,07550,GUSTAVO A. MADERO,PROVIDENCIA
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Providencia,07560,GUSTAVO A. MADERO,AMPLIACION PROVIDENCIA
Ciudad de México,09,Gustavo A. Madero,005,Villa de Aragón,07570,GUSTAVO A. MADERO,VILLA DE ARAGON
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Casas Alemán,07580,GUSTAVO A. MADERO,AMPLIACION CASAS ALEMAN
Ciudad de México,09,Gustavo A. Madero,005,Progreso Nacional,07600,GUSTAVO A. MADERO,PROGRESO NACIONAL
Ciudad de México,09,Gustavo A. Madero,005,Santa Rosa,07620,GUSTAVO A. MADERO,SANTA ROSA
Ciudad de México,09,Gustavo A. Madero,005,San José de la Escalera,07630,GUSTAVO A. MADERO,SAN JOSE DE LA ESCALERA
Ciudad de México,09,Gustavo A. Madero,005,Santiago Atepetlac,07640,GUSTAVO A. MADERO,SANTIAGO ATEPETLAC
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Progreso Nacional,07650,GUSTAVO A. MADERO,AMPLIACION PROGRESO NACIONAL
Ciudad de México,09,Gustavo A. Madero,005,Guadalupe Proletaria,07670,GUSTAVO A. MADERO,GUADALUPE PROLETARIA
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Guadalupe Proletaria,07680,GUSTAVO A. MADERO,AMPLIACION GUADALUPE PROLETARIA
Ciudad de México,09,Gustavo A. Madero,005,Nueva Industrial Vallejo,07700,GUSTAVO A. MADERO,NUEVA INDUSTRIAL VALLEJO
Ciudad de México,09,Gustavo A. Madero,005,Siete Maravillas,07707,GUSTAVO A. MADERO,SIETE MARAVILLAS
Ciudad de México,09,Gustavo A. Madero,005,Torres Lindavista,07708,GUSTAVO A. MADERO,TORRES LINDAVISTA
Ciudad de México,09,Gustavo A. Madero,005,Lindavista Vallejo I Sección,07720,GUSTAVO A. MADERO,LINDAVISTA VALLEJO I SECCION
Ciudad de México,09,Gustavo A. Madero,005,Churubusco Tepeyac,07730,GUSTAVO A. MADERO,CHURUBUSCO TEPEYAC
Ciudad de México,09,Gustavo A. Madero,005,Montevideo,07730,GUSTAVO A. MADERO,MONTEVIDEO
Ciudad de México,09,Gustavo A. Madero,005,San Bartolo Atepehuacan,07730,GUSTAVO A. MADERO,SAN BARTOLO ATEPEHUACAN
Ciudad de México,09,Gustavo A. Madero,005,Planetario Lindavista,07739,GUSTAVO A. MADERO,PLANETARIO LINDAVISTA
Ciudad de México,09,Gustavo A. Madero,005,Valle del Tepeyac,07740,GUSTAVO A. MADERO,VALLE DEL TEPEYAC
Ciudad de México,09,Gustavo A. Madero,005,Nueva Vallejo,07750,GUSTAVO A. MADERO,NUEVA VALLEJO
Ciudad de México,09,Gustavo A. Madero,005,Lindavista Vallejo III Sección,07754,GUSTAVO A. MADERO,LINDAVISTA VALLEJO III SECCION
Ciudad de México,09,Gustavo A. Madero,005,Lindavista Vallejo II Sección,07755,GUSTAVO A. MADERO,LINDAVISTA VALLEJO II SECCION
Ciudad de México,09,Gustavo A. Madero,005,Magdalena de las Salinas,07760,GUSTAVO A. MADERO,MAGDALENA DE LAS SALINAS
Ciudad de México,09,Gustavo A. Madero,005,Panamericana,07770,GUSTAVO A. MADERO,PANAMERICANA
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Panamericana,07770,GUSTAVO A. MADERO,AMPLIACION PANAMERICANA
Ciudad de México,09,Gustavo A. Madero,005,Defensores de La República,07780,GUSTAVO A. MADERO,DEFENSORES DE LA REPUBLICA
Ciudad de México,09,Gustavo A. Madero,005,Héroe de Nacozari,07780,GUSTAVO A. MADERO,HEROE DE NACOZARI
Ciudad de México,09,Gustavo A. Madero,005,Guadalupe Victoria,07790,GUSTAVO A. MADERO,GUADALUPE VICTORIA
Ciudad de México,09,Gustavo A. Madero,005,Vallejo Poniente,07790,GUSTAVO A. MADERO,VALLEJO PONIENTE
Ciudad de México,09,Gustavo A. Madero,005,Industrial,07800,GUSTAVO A. MADERO,INDUSTRIAL
Ciudad de México,09,Gustavo A. Madero,005,Estrella,07810,GUSTAVO A. MADERO,ESTRELLA
Ciudad de México,09,Gustavo A. Madero,005,Aragón Inguarán,07820,GUSTAVO A. MADERO,ARAGON INGUARAN
Ciudad de México,09,Gustavo A. Madero,005,Tres Estrellas,07820,GUSTAVO A. MADERO,TRES ESTRELLAS
Ciudad de México,09,Gustavo A. Madero,005,Gertrudis Sánchez 1a Sección,07830,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 1A SECCION
Ciudad de México,09,Gustavo A. Madero,005,Gertrudis Sánchez 3a Sección,07838,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION
Ciudad de México,09,Gustavo A. Madero,005,Gertrudis Sánchez 2a Sección,07839,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 2A SECCION
Ciudad de México,09,Gustavo A. Madero,005,Guadalupe Tepeyac,07840,GUSTAVO A. MADERO,GUADALUPE TEPEYAC
Ciudad de México,09,Gustavo A. Madero,005,7 de Noviembre,07840,GUSTAVO A. MADERO,7 DE NOVIEMBRE
Ciudad de México,09,Gustavo A. Madero,005,Bondojito,07850,GUSTAVO A. MADERO,BONDOJITO
Ciudad de México,09,Gustavo A. Madero,005,Faja de Oro,07850,GUSTAVO A. MADERO,FAJA DE ORO
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Emiliano Zapata,07858,GUSTAVO A. MADERO,AMPLIACION EMILIANO ZAPATA
Ciudad de México,09,Gustavo A. Madero,005,Ampliación Mártires de Río Blanco,07859,GUSTAVO A. MADERO,AMPLIACION MARTIRES DE RIO BLANCO
Ciudad de México,09,Gustavo A. Madero,005,La Joyita,07860,GUSTAVO A. MADERO,LA JOYITA
Ciudad de México,09,Gustavo A. Madero,005,Tablas de San Agustín,07860,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN
Ciudad de México,09,Gustavo A. Madero,005,Belisario Domínguez,07869,GUSTAVO A. MADERO,BELISARIO DOMINGUEZ
Ciudad de México,09,Gustavo A. Madero,005,Guadalupe Insurgentes,07870,GUSTAVO A. MADERO,GUADALUPE INSURGENTES
Ciudad de México,09,Gustavo A. Madero,005,Vallejo,07870,GUSTAVO A. MADERO,VALLEJO
Ciudad de México,09,Gustavo A. Madero,005,Mártires de Río Blanco,07880,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO
Ciudad de México,09,Gustavo A. Madero,005,Emiliano Zapata,07889,GUSTAVO A. MADERO,EMILIANO ZAPATA
Ciudad de México,09,Gustavo A. Madero,005,Cuchilla La Joya,07890,GUSTAVO A. MADERO,CUCHILLA LA JOYA
Ciudad de México,09,Gustavo A. Madero,005,La Joya,07890,GUSTAVO A. MADERO,LA JOYA
Ciudad de México,09,Gustavo A. Madero,005,Nueva Tenochtitlán,07890,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN
Ciudad de México,09,Gustavo A. Madero,005,La Malinche,07899,GUSTAVO A. MADERO,LA MALINCHE
Ciudad de México,09,Gustavo A. Madero,005,Cuchilla del Tesoro,07900,GUSTAVO A. MADERO,CUCHILLA DEL TESORO
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón VII Sección,07910,GUSTAVO A. MADERO,SAN JUAN DE ARAGON VII SECCION
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón VI Sección,07918,GUSTAVO A. MADERO,SAN JUAN DE ARAGON VI SECCION
Ciudad de México,09,Gustavo A. Madero,005,Ex Ejido San Juan de Aragón Sector 32,07919,GUSTAVO A. MADERO,EX EJIDO SAN JUAN DE ARAGON SECTOR 32
Ciudad de México,09,Gustavo A. Madero,005,El Olivo,07920,GUSTAVO A. MADERO,EL OLIVO
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón,07920,GUSTAVO A. MADERO,SAN JUAN DE ARAGON
Ciudad de México,09,Gustavo A. Madero,005,Indeco,07930,GUSTAVO A. MADERO,INDECO
Ciudad de México,09,Gustavo A. Madero,005,Héroes de Chapultepec,07939,GUSTAVO A. MADERO,HEROES DE CHAPULTEPEC
Ciudad de México,09,Gustavo A. Madero,005,Ex Ejido San Juan de Aragón Sector 33,07940,GUSTAVO A. MADERO,EX EJIDO SAN JUAN DE ARAGON SECTOR 33
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón,07950,GUSTAVO A. MADERO,SAN JUAN DE ARAGON
Ciudad de México,09,Gustavo A. Madero,005,Héroes de Cerro Prieto,07960,GUSTAVO A. MADERO,HEROES DE CERRO PRIETO
Ciudad de México,09,Gustavo A. Madero,005,Ex Escuela de Tiro,07960,GUSTAVO A. MADERO,EX ESCUELA DE TIRO
Ciudad de México,09,Gustavo A. Madero,005,Fernando Casas Alemán,07960,GUSTAVO A. MADERO,FERNANDO CASAS ALEMAN
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón I Sección,07969,GUSTAVO A. MADERO,SAN JUAN DE ARAGON I SECCION
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón II Sección,07969,GUSTAVO A. MADERO,SAN JUAN DE ARAGON II SECCION
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón III Sección,07970,GUSTAVO A. MADERO,SAN JUAN DE ARAGON III SECCION
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón IV Sección,07979,GUSTAVO A. MADERO,SAN JUAN DE ARAGON IV SECCION
Ciudad de México,09,Gustavo A. Madero,005,San Juan de Aragón V Sección,07979,GUSTAVO A. MADERO,SAN JUAN DE ARAGON V SECCION
Ciudad de México,09,Gustavo A. Madero,005,Narciso Bassols,07980,GUSTAVO A. MADERO,NARCISO BASSOLS
Ciudad de México,09,Gustavo A. Madero,005,C.T.M. Aragón,07990,GUSTAVO A. MADERO,C.T.M. ARAGON
Ciudad de México,09,Iztacalco,006,Gabriel Ramos Millán Sección Bramadero,08000,IZTACALCO,GABRIEL RAMOS MILLAN SECCION BRAMADERO
Ciudad de México,09,Iztacalco,006,Ex-Ejido de La Magdalena Mixiuhca,08010,IZTACALCO,EX-EJIDO DE LA MAGDALENA MIXIUHCA
Ciudad de México,09,Iztacalco,006,Ampliación Gabriel Ramos Millán,08020,IZTACALCO,AMPLIACION GABRIEL RAMOS MILLAN
Ciudad de México,09,Iztacalco,006,Gabriel Ramos Millán Sección Cuchilla,08030,IZTACALCO,GABRIEL RAMOS MILLAN SECCION CUCHILLA
Ciudad de México,09,Iztacalco,006,Carlos Zapata Vela,08040,IZTACALCO,CARLOS ZAPATA VELA
Ciudad de México,09,Iztacalco,006,Agrícola Pantitlán,08100,IZTACALCO,AGRICOLA PANTITLAN
Ciudad de México,09,Iztacalco,006,Viaducto Piedad,08200,IZTACALCO,VIADUCTO PIEDAD
Ciudad de México,09,Iztacalco,006,Nueva Santa Anita,08210,IZTACALCO,NUEVA SANTA ANITA
Ciudad de México,09,Iztacalco,006,San Pedro,08220,IZTACALCO,SAN PEDRO
Ciudad de México,09,Iztacalco,006,San Francisco Xicaltongo,08230,IZTACALCO,SAN FRANCISCO XICALTONGO
Ciudad de México,09,Iztacalco,006,Santiago Norte,08240,IZTACALCO,SANTIAGO NORTE
Ciudad de México,09,Iztacalco,006,Santa Anita,08300,IZTACALCO,SANTA ANITA
Ciudad de México,09,Iztacalco,006,La Cruz,08310,IZTACALCO,LA CRUZ
Ciudad de México,09,Iztacalco,006,Fraccionamiento Coyuya,08320,IZTACALCO,FRACCIONAMIENTO COYUYA
Ciudad de México,09,Iztacalco,006,Granjas México,08400,IZTACALCO,GRANJAS MEXICO
Ciudad de México,09,Iztacalco,006,Cuchilla Agrícola Oriental,08420,IZTACALCO,CUCHILLA AGRICOLA ORIENTAL
Ciudad de México,09,Iztacalco,006,Agrícola Oriental,08500,IZTACALCO,AGRICOLA ORIENTAL
Ciudad de México,09,Iztacalco,006,El Rodeo,08510,IZTACALCO,EL RODEO
Ciudad de México,09,Iztacalco,006,La Asunción,08600,IZTACALCO,LA ASUNCION
Ciudad de México,09,Iztacalco,006,Zapotla,08610,IZTACALCO,ZAPOTLA
Ciudad de México,09,Iztacalco,006,Los Reyes,08620,IZTACALCO,LOS REYES
Ciudad de México,09,Iztacalco,006,San Miguel,08650,IZTACALCO,SAN MIGUEL
Ciudad de México,09,Iztacalco,006,Juventino Rosas,08700,IZTACALCO,JUVENTINO ROSAS
Ciudad de México,09,Iztacalco,006,Tlazintla,08710,IZTACALCO,TLAZINTLA
Ciudad de México,09,Iztacalco,006,Gabriel Ramos Millán Sección Tlacotal,08720,IZTACALCO,GABRIEL RAMOS MILLAN SECCION TLACOTAL
Ciudad de México,09,Iztacalco,006,Gabriel Ramos Millán,08730,IZTACALCO,GABRIEL RAMOS MILLAN
Ciudad de México,09,Iztacalco,006,INPI Picos,08760,IZTACALCO,INPI PICOS
Ciudad de México,09,Iztacalco,006,Los Picos de Iztacalco Sección 2A,08760,IZTACALCO,LOS PICOS DE IZTACALCO SECCION 2A
Ciudad de México,09,Iztacalco,006,Los Picos de Iztacalco Sección 1B,08760,IZTACALCO,LOS PICOS DE IZTACALCO SECCION 1B
Ciudad de México,09,Iztacalco,006,Los Picos de Iztacalco Sección 1A,08770,IZTACALCO,LOS PICOS DE IZTACALCO SECCION 1A
Ciudad de México,09,Iztacalco,006,Santiago Sur,08800,IZTACALCO,SANTIAGO SUR
Ciudad de México,09,Iztacalco,006,Reforma Iztaccíhuatl Norte,08810,IZTACALCO,REFORMA IZTACCIHUATL NORTE
Ciudad de México,09,Iztacalco,006,Militar Marte,08830,IZTACALCO,MILITAR MARTE
Ciudad de México,09,Iztacalco,006,Reforma Iztaccíhuatl Sur,08840,IZTACALCO,REFORMA IZTACCIHUATL SUR
Ciudad de México,09,Iztacalco,006,INFONAVIT Iztacalco,08900,IZTACALCO,INFONAVIT IZTACALCO
Ciudad de México,09,Iztacalco,006,Santa Cruz,08910,IZTACALCO,SANTA CRUZ
Ciudad de México,09,Iztacalco,006,Jardines Tecma,08920,IZTACALCO,JARDINES TECMA
Ciudad de México,09,Iztacalco,006,Campamento 2 de Octubre,08930,IZTACALCO,CAMPAMENTO 2 DE OCTUBRE
Ciudad de México,09,Iztapalapa,007,La Asunción,09000,IZTAPALAPA,LA ASUNCION
Ciudad de México,09,Iztapalapa,007,San Ignacio,09000,IZTAPALAPA,SAN IGNACIO
Ciudad de México,09,Iztapalapa,007,San José,09000,IZTAPALAPA,SAN JOSE
Ciudad de México,09,Iztapalapa,007,San Lucas,09000,IZTAPALAPA,SAN LUCAS
Ciudad de México,09,Iztapalapa,007,San Pablo,09000,IZTAPALAPA,SAN PABLO
Ciudad de México,09,Iztapalapa,007,San Pedro,09000,IZTAPALAPA,SAN PEDRO
Ciudad de México,09,Iztapalapa,007,Santa Bárbara,09000,IZTAPALAPA,SANTA BARBARA
Ciudad de México,09,Iztapalapa,007,Real del Moral,09010,IZTAPALAPA,REAL DEL MORAL
Ciudad de México,09,Iztapalapa,007,Doctor Alfonso Ortiz Tirado,09020,IZTAPALAPA,DOCTOR ALFONSO ORTIZ TIRADO
Ciudad de México,09,Iztapalapa,007,Paseos de Churubusco,09030,IZTAPALAPA,PASEOS DE CHURUBUSCO
